"Date & Time","Usage [kW]","Generation [kW]","L1 Voltage [V]","L2 Voltage [V]","L3 Voltage [V]","CT1 Amperage [A]","CT2 Amperage [A]","CT3 Amperage [A]","Panel 4A [kW]","Panel 4A* [kVA]","Panel 4A Power Factor []","Panel 4G [kW]","PACU-1 [kW]","PACU-2 [kW]","CT4L1 [kW]","CT5L2 [kW]","CT6L3 [kW]","SOLAR [kW]"
2026-04-07 17:48:00,58.167462222,23.168324444,276.354816459,276.719693143,276.467289798,0.885941153,3.716085732,3.427600163,-0.866667778,2.221072222,0.383164463,1.379765556,29.621344444,28.033020000,-2.995508889,-7.112197778,-0.078043333,-23.168324444
2026-04-07 17:33:00,65.405600000,15.364635556,276.185886451,276.656479807,276.378725350,0.890591153,4.533563549,3.436686830,-1.208948889,2.450053333,0.494901135,1.522821111,37.202734444,27.888993333,-2.865945556,-7.110861111,-0.102898889,-15.364635556
2026-04-07 17:18:00,58.076876667,17.489072222,276.234347565,276.580345359,276.399958684,0.874714486,4.298222426,3.364732382,-1.117198889,2.360448889,0.475565578,1.463770000,29.723968889,28.006336667,-2.911855556,-7.111220000,-0.085362222,-17.489072222
2026-04-07 17:03:00,64.778114444,18.051618889,276.073887557,276.494166466,276.275678678,0.889814487,3.025946810,3.333904603,-0.571471111,2.003403333,0.287410014,1.509294444,35.952992222,27.887298889,-2.877674444,-7.111035556,-0.101770000,-18.051618889
2026-04-07 16:48:00,59.874740000,19.278034444,276.051350890,276.440722019,276.155480894,0.885290042,3.003832365,3.297727934,-0.566331111,1.985444444,0.287440014,1.467790000,31.197822222,27.775458889,-2.907423333,-7.111333333,-0.084851111,-19.278034444
2026-04-07 16:33:00,62.102116667,24.645467778,276.191000896,276.472700910,276.261108677,0.886755598,2.989420142,3.307640157,-0.562404444,1.985185556,0.285750014,1.421785556,33.355060000,27.887675556,-2.955286667,-7.110662222,-0.081528889,-24.645467778
2026-04-07 16:18:00,60.878306667,20.340675556,276.148332005,276.480957577,276.291878679,0.884401153,2.999024587,3.313709046,-0.562768889,1.988960000,0.285058902,1.455850000,32.430922222,27.554303333,-2.920763333,-7.110788889,-0.080896667,-20.340675556
2026-04-07 16:03:00,64.850580000,25.704122222,275.681983094,276.163330895,275.926596439,0.891558931,3.045381256,3.324209047,-0.561094444,2.004190000,0.282290013,1.432574444,36.391187778,27.587912222,-2.955228889,-7.110846667,-0.084393333,-25.704122222
2026-04-07 15:48:00,53.754528889,29.866951111,274.856313055,275.297565298,274.826539720,0.891221153,3.049281256,3.302847935,-0.556300000,1.992135556,0.281666680,1.348812222,25.481270000,27.480746667,-3.022823333,-7.110044444,-0.051517778,-29.866951111
2026-04-07 15:33:00,73.153373333,26.118035556,274.959471949,275.412990859,274.883176390,0.886752264,3.042851256,3.292679045,-0.559335556,1.986952222,0.283735569,1.496717778,44.845800000,27.370191111,-2.906995556,-7.107564444,-0.099685556,-26.118035556
2026-04-07 15:18:00,44.962616667,22.889095556,276.506726467,277.150646497,276.461757576,0.881013375,15.516510737,3.628224617,-4.407644444,5.553548889,0.636163364,1.399093333,21.285186667,26.685981111,-2.970633333,-7.111441111,-0.041064444,-22.889095556
2026-04-07 15:03:00,67.660950000,21.511561111,277.089618717,277.666789855,277.025684269,0.908540043,24.028943364,3.781524624,-6.926342222,7.971342222,0.869134486,1.558913333,46.047217778,26.981161111,-2.851933333,-7.106803333,-0.101931111,-21.511561111
2026-04-07 14:48:00,39.615516667,10.123642222,277.178247610,277.739894303,277.191700944,0.885707820,24.628736725,3.840522405,-7.237270000,8.150478889,0.888092264,1.516238889,17.570584444,27.765963333,-2.839414444,-7.109655556,-0.039910000,-10.123642222
2026-04-07 14:33:00,65.547687778,27.696307778,276.757099812,277.394355398,276.887435374,0.888748931,24.668912283,3.853413516,-7.247671111,8.155947778,0.888806709,1.483767778,43.387180000,27.924411111,-2.920357778,-7.106774444,-0.089701111,-27.696307778
2026-04-07 14:18:00,47.501004444,34.487245556,277.006827602,277.767155415,277.121457607,0.893016709,24.598471168,3.837615738,-7.231660000,8.143500000,0.888182264,1.334158889,25.278458889,28.120046667,-3.040891111,-7.109448889,-0.045464444,-34.487245556
2026-04-07 14:03:00,66.276762222,26.024960000,276.847623150,277.458742067,276.901115374,0.883914486,24.622758947,3.895084629,-7.245027778,8.155063333,0.888600042,1.483151111,43.806573333,28.232065556,-2.921632222,-7.106250000,-0.093187778,-26.024960000
2026-04-07 13:48:00,42.932867778,24.890968889,277.062408715,277.761296526,277.085803161,0.889510042,24.567591167,3.893526852,-7.209495556,8.149204444,0.884865598,1.377420000,20.202386667,28.562556667,-2.977580000,-7.109107778,-0.034213333,-24.890968889
2026-04-07 13:33:00,67.993587778,69.351702222,276.796600925,277.563808739,276.843315372,0.893861154,24.550914499,3.886580185,-7.203232222,8.137830000,0.885342264,1.060772222,45.536947778,28.599100000,-3.355341111,-7.107207778,-0.067184444,-69.351702222
2026-04-07 13:18:00,43.008257778,26.796745556,276.616947583,277.314377616,276.675058697,0.898407820,24.350571157,3.668270174,-7.013265556,8.016192222,0.875011153,1.370312222,19.901170000,28.750041111,-2.980756667,-7.109084444,-0.040818889,-26.796745556
2026-04-07 13:03:00,64.692423333,51.281452222,276.406814240,277.200367611,276.575477581,0.897376709,24.230250040,3.575120170,-6.914632222,7.953465556,0.869607819,1.213976667,42.135954444,28.257124444,-3.192667778,-7.107735556,-0.073533333,-51.281452222
2026-04-07 12:48:00,46.767154444,21.843118889,276.104082003,276.735085366,276.175888673,0.892068931,24.461826717,3.748411289,-7.058434444,8.050918889,0.876195597,1.441371111,24.681291111,27.702926667,-2.919936667,-7.108523333,-0.052375556,-21.843118889
2026-04-07 12:33:00,49.740487778,19.638671111,275.870211992,276.437025352,275.855264214,0.891525598,24.301764488,3.543161279,-6.915233333,7.941238889,0.871024486,1.483276667,27.398197778,27.774246667,-2.875624444,-7.106846667,-0.062967778,-19.638671111
2026-04-07 12:18:00,65.358621111,42.530267778,275.857854214,276.461373131,275.835078657,0.879331153,24.294465598,3.558394613,-6.912792222,7.940583333,0.870772264,1.375360000,42.905798889,27.990254444,-3.020637778,-7.106234444,-0.087940000,-42.530267778
2026-04-07 12:03:00,40.149216667,64.929097778,275.881551993,276.578634248,275.911165327,0.894860043,24.296654487,3.585215726,-6.916218889,7.955965556,0.869544486,1.091237778,17.864847778,28.109350000,-3.260884444,-7.110450000,-0.017567778,-64.929097778
2026-04-07 11:48:00,67.271127778,135.648333333,275.278756408,276.079862002,275.534903087,0.881760042,24.319040044,3.548626835,-6.917890000,7.934491111,0.872116708,0.508980000,45.398414444,28.281623333,-3.919116667,-7.109366667,-0.022105556,-135.648333333
2026-04-07 11:33:00,42.693042222,192.949351111,275.960251996,276.825889815,276.208453119,0.895423376,24.260372263,3.570199058,-6.919841111,7.949108889,0.870733375,-0.127586667,21.266605556,28.473864444,-4.529574444,-7.115155556,0.073444444,-192.949351111
2026-04-07 11:18:00,59.189513333,151.842903333,275.424098637,276.274070900,275.625731980,0.885692264,24.305591154,3.534759057,-6.921465556,7.933206667,0.872665597,0.334228889,37.506630000,28.270120000,-4.088198889,-7.111642222,-0.001404444,-151.842903333
2026-04-07 11:03:00,45.841720000,192.697390000,275.369598635,276.304820902,275.606145313,0.887883376,24.330390045,3.508233500,-6.927948889,7.933957778,0.873394486,-0.084671111,24.438752222,28.415587778,-4.486055556,-7.114547778,0.064607778,-192.697390000
2026-04-07 10:48:00,57.090214444,217.795696667,274.103908575,275.030285285,274.365825254,0.887612264,24.692543395,3.677105730,-7.090365556,8.043268889,0.880894486,-0.272778889,36.143847778,28.309511111,-4.691857778,-7.116643333,0.056947778,-217.795696667
2026-04-07 10:33:00,49.891752222,192.276315556,274.382993032,275.359188634,274.730414160,0.883418931,24.387602269,3.480066832,-6.929951111,7.913823333,0.875874486,-0.101430000,28.645946667,28.277186667,-4.505484444,-7.117732222,0.060306667,-192.276315556
2026-04-07 10:18:00,55.570784444,169.905486667,274.344311920,275.330398633,274.748804161,0.891672265,24.406706715,3.482030165,-6.932962222,7.921222222,0.875428930,0.124380000,34.311931111,28.067435556,-4.285414444,-7.119692222,0.031816667,-169.905486667
2026-04-07 10:03:00,53.073793333,131.920908889,274.263210805,275.046426397,274.656299712,0.876424486,24.550281166,3.628534617,-7.024186667,7.989297778,0.878980042,0.492433333,31.664123333,27.941423333,-3.902194444,-7.118363333,0.009740000,-131.920908889
2026-04-07 09:48:00,47.499226667,129.333332222,274.651579712,275.312096410,274.955536393,0.885688931,24.510758942,3.586965726,-7.000871111,7.977514444,0.877458931,0.456322222,26.190275556,27.853500000,-3.927722222,-7.118117778,0.022677778,-129.333332222
2026-04-07 09:33:00,62.362593333,116.858187778,274.858571944,275.567690867,275.158439736,0.891065598,24.437464494,3.532831279,-6.951897778,7.951114444,0.874561153,0.654157778,40.021462222,28.638871111,-3.755765556,-7.115646667,-0.021154444,-116.858187778
2026-04-07 09:18:00,43.119651111,89.432923333,276.486654244,277.071452049,276.705830921,0.895780043,24.396068937,3.631934617,-6.975931111,8.012015556,0.870922264,0.835911111,20.120495556,29.139175556,-3.537281111,-7.115846667,0.003123333,-89.432923333
2026-04-07 09:03:00,71.431034444,100.107000000,275.154959736,275.820348656,275.465554195,0.873322264,23.996247806,3.509714611,-6.822633333,7.825793333,0.860725596,0.838915556,46.440831111,30.973921111,-3.579710000,-7.114063333,-0.048166667,-100.107000000
2026-04-07 08:48:00,50.728517778,118.430353333,275.156221958,275.972984219,275.443546416,0.894012265,3.177515706,3.355074604,-0.663312222,2.047050000,0.326388904,0.559380000,23.411637778,27.420812222,-3.839213333,-7.118467778,0.011976667,-118.430353333
2026-04-07 08:33:00,71.559468889,129.381322222,274.918969725,275.668048649,275.188069737,0.869837819,5.264608028,3.350766826,-1.284603333,2.613190000,0.384637796,0.547194444,44.982864444,27.314013333,-3.892585556,-7.116235556,-0.033960000,-129.381322222
2026-04-07 08:18:00,46.485896667,113.310820000,275.307244188,276.086392002,275.608651980,0.877312264,24.349691157,3.474233498,-6.933317778,7.921672222,0.875432264,0.608194444,25.778504444,27.032515556,-3.779126667,-7.117801111,0.008715556,-113.310820000
2026-04-07 08:03:00,58.190742222,73.685978889,275.281594186,275.969893108,275.469413084,0.880540042,24.432492272,3.529694612,-6.952832222,7.957371111,0.873964486,1.044536667,37.267593333,26.831444444,-3.347033333,-7.114404444,-0.047441111,-73.685978889
2026-04-07 07:48:00,54.431914444,71.367124444,275.577989756,276.229205342,275.740590875,0.889158931,25.566460103,3.509884611,-7.284531111,8.275046667,0.880478931,1.042236667,34.134170000,26.540038889,-3.347684444,-7.114758889,-0.043340000,-71.367124444
2026-04-07 07:33:00,46.488198889,49.911934444,275.879129770,276.502780911,276.090778669,0.876981153,25.592356771,3.496160166,-7.299852222,8.283551111,0.881435597,1.205232222,26.085196667,26.497622222,-3.168113333,-7.114257778,-0.035500000,-49.911934444
2026-04-07 07:18:00,64.928290000,25.327768889,274.632816378,275.222928628,274.804787497,0.884955598,25.713236777,3.478285721,-7.297375556,8.275707778,0.881983375,1.512890000,44.384720000,26.328055556,-2.879153333,-7.112428889,-0.088046667,-25.327768889
2026-04-07 07:03:00,42.838644444,10.867251111,274.453344147,275.041000842,274.596465265,0.894420042,25.738844556,3.467476831,-7.300768889,8.276866667,0.882261153,1.539827778,22.429586667,26.169998889,-2.817938889,-7.139446667,-0.041935556,-10.867251111
2026-04-07 06:48:00,65.654737778,3.212362222,274.390543033,274.966473060,274.538390818,0.887612264,25.772299002,3.491649055,-7.312577778,8.288664444,0.882423375,1.653051111,45.219832222,26.094432222,-2.647040000,-6.964176667,-0.115402222,-3.212362222
2026-04-07 06:33:00,43.738718889,2.216413333,274.856796388,275.468057528,274.990409728,0.885534487,26.385972364,3.500846833,-7.509214444,8.474320000,0.886218931,1.381368889,23.748797778,26.117766667,-2.765365556,-6.709727778,-0.138078889,-2.216413333
2026-04-07 06:18:00,62.890233333,-0.399827778,276.025265333,276.502656467,276.488767577,0.884368931,27.118914621,3.483109054,-7.753768889,8.705452222,0.890852265,1.473296667,42.987208889,26.183496667,-2.835337778,-6.859156667,-0.264631111,0.399827778
2026-04-07 06:03:00,41.888761111,-0.383845556,276.041074222,276.370784238,276.648176473,0.884521153,27.081382397,3.474124609,-7.739546667,8.689892222,0.890774487,1.368973333,22.396333333,25.863001111,-2.894195556,-6.842156667,-0.193133333,0.383845556
2026-04-07 05:48:00,61.339112222,-0.392130000,276.121159782,276.399799795,276.723557588,0.881180042,25.884432341,3.509639056,-7.404210000,8.368956667,0.884876709,1.578874444,43.603773333,23.560674444,-2.632466667,-6.611975556,0.029746667,0.392130000
2026-04-07 05:33:00,40.866631111,-0.387292222,276.520496467,276.881504262,277.204846500,0.876453375,25.894893452,3.471897943,-7.415094444,8.374598889,0.885587820,1.482375556,21.937363333,24.861986667,-2.702357778,-6.626252222,0.086934444,0.387292222
2026-04-07 05:18:00,58.432070000,-0.400310000,276.063156446,276.323254236,276.535085357,0.874145597,25.990312346,3.477442387,-7.428163333,8.384663333,0.886095598,1.673758889,39.350023333,24.836451111,-2.532342222,-6.649635556,0.010260000,0.400310000
2026-04-07 05:03:00,42.130440000,-0.388921111,275.329579744,275.605991979,275.778105321,0.870088930,26.216273467,3.445295719,-7.476117778,8.415048889,0.888588931,1.556064444,23.234644444,24.815848889,-2.336712222,-6.245874444,0.013147778,0.388921111
2026-04-07 04:48:00,63.302220000,-0.539306667,275.691027539,275.995319776,276.117826448,0.861167819,10.301956045,3.306079046,-2.871723333,3.991932222,0.596570028,0.539656667,40.761507778,24.872778889,0.270022222,-0.274108889,-0.390497778,0.539306667
2026-04-07 04:33:00,45.295307778,-0.579566667,276.229850898,276.562653136,276.670460919,0.877157819,4.222283534,3.301997935,-1.113112222,2.323585556,0.481275578,0.445823333,21.131656667,24.830940000,0.208002222,-0.277367778,-0.348420000,0.579566667
2026-04-07 04:18:00,68.510705556,-0.586236667,276.224839787,276.513719800,276.649044251,0.882256709,4.236033535,3.292052379,-1.111021111,2.325772222,0.479802245,0.560427778,44.221137778,24.840161111,0.278682222,-0.273284444,-0.402325556,0.586236667
2026-04-07 04:03:00,45.479932222,-0.582876667,276.441144241,276.771959813,276.936126487,0.879434486,4.193349088,3.289480156,-1.113614444,2.314686667,0.483316690,0.454634444,21.247400000,24.891512222,0.215377778,-0.277323333,-0.348295556,0.582876667
2026-04-07 03:48:00,63.876608889,-0.586855556,276.313557569,276.618472028,276.781589813,0.870277819,4.217675756,3.251142377,-1.112443333,2.307012222,0.484181134,0.543831111,39.540814444,24.904406667,0.267807778,-0.274273333,-0.391323333,0.586855556
2026-04-07 03:33:00,48.769364444,-0.583217778,276.377883127,276.711590921,276.815502037,0.876977819,4.225435756,3.263147933,-1.114145556,2.314901111,0.483501134,0.482232222,24.523724444,24.877553333,0.237435556,-0.276712222,-0.355710000,0.583217778
2026-04-07 03:18:00,56.493067778,-0.585142222,276.140989783,276.437159797,276.573547581,0.883363375,4.188819088,3.268714600,-1.112044444,2.305923333,0.484316690,0.521254444,32.144098889,24.939758889,0.261483333,-0.275257778,-0.380464444,0.585142222
2026-04-07 03:03:00,59.360990000,-0.586848889,276.375317572,276.692125364,276.811226481,0.882675597,4.212023533,3.267449044,-1.112387778,2.313845556,0.483082245,0.525934444,34.880378889,25.067064444,0.259332222,-0.274845556,-0.385175556,0.586848889
2026-04-07 02:48:00,47.731233333,-0.584197778,276.580049804,276.908885375,277.020643158,0.879162264,4.231065757,3.282922378,-1.114233333,2.324207778,0.481512245,0.472345556,23.297728889,25.075392222,0.228084444,-0.276823333,-0.354648889,0.584197778
2026-04-07 02:33:00,66.540021111,-0.594732222,276.310002013,276.635824251,276.736139811,0.874191153,4.200096866,3.261441266,-1.109300000,2.306004444,0.483137801,0.555517778,42.044147778,25.049655556,0.272918889,-0.273630000,-0.397471111,0.594732222
2026-04-07 02:18:00,42.382701111,-0.589910000,276.484749799,276.809859814,276.914400931,0.885812264,4.217249089,3.275585711,-1.112045556,2.319347778,0.481633356,0.446524444,18.006118889,25.042103333,0.211153333,-0.277595556,-0.347094444,0.589910000
2026-04-07 02:03:00,69.380826667,-0.596015556,276.134958671,276.423487574,276.548245358,0.877776708,4.210139089,3.270316822,-1.107827778,2.310565556,0.481602245,0.580082222,44.813803333,25.094768889,0.294174444,-0.272905556,-0.408000000,0.596015556
2026-04-07 01:48:00,43.164955556,-0.588812222,276.387710905,276.743180922,276.787527591,0.863577819,4.198510199,3.271473489,-1.110883333,2.306093333,0.483701134,0.445856667,18.695678889,25.134303333,0.209944444,-0.277361111,-0.343818889,0.588812222
2026-04-07 01:33:00,69.118804444,-0.595668889,275.832801990,276.172918673,276.216518675,0.890266709,4.205345755,3.266891266,-1.108346667,2.309340000,0.482201134,0.590013333,44.462394444,25.174743333,0.305230000,-0.272844444,-0.410164444,0.595668889
2026-04-07 01:18:00,42.323418889,-0.587800000,276.097959781,276.422318685,276.518225356,0.882076709,4.194471310,3.283795712,-1.109713333,2.311022222,0.482486690,0.452198889,17.734227778,25.246705556,0.214255556,-0.277390000,-0.348904444,0.587800000
2026-04-07 01:03:00,64.102397778,-0.592645556,275.573917534,275.817213101,275.993530887,0.877863375,4.205294644,3.255789044,-1.105962222,2.300394444,0.482983356,0.564983333,39.346610000,25.296766667,0.290253333,-0.273726667,-0.402267778,0.592645556
2026-04-07 00:48:00,50.581418889,-0.588757778,275.644563092,275.920969772,276.079364224,0.881870042,4.260413536,3.311355713,-1.106966667,2.332801111,0.476933356,0.490311111,25.868044444,25.330030000,0.240263333,-0.276092222,-0.365245556,0.588757778
2026-04-07 00:33:00,55.906970000,-0.587313333,275.394066414,275.592391979,275.758423098,0.893726709,4.324006872,3.383105716,-1.104621111,2.370686667,0.468655578,0.514810000,31.148477778,25.348303333,0.257498889,-0.275157778,-0.380152222,0.587313333
2026-04-07 00:18:00,59.014405556,-0.589784444,276.016017555,276.137690894,276.318558680,0.875183375,4.263566869,3.321485713,-1.104013333,2.336667778,0.474824467,0.521537778,34.202365556,25.394515556,0.255745556,-0.274794444,-0.387278889,0.589784444
2026-04-07 00:03:00,47.813000000,-0.593590000,276.605763138,276.761343145,277.020202047,0.896216709,4.212704645,3.321041269,-1.104911111,2.333807778,0.475512245,0.487241111,23.041824444,25.388845556,0.244947778,-0.276643333,-0.365566667,0.593590000
2026-04-06 23:48:00,66.376264444,-0.596842222,276.200882008,276.346814237,276.553480913,0.875690042,4.201074644,3.307701268,-1.101792222,2.317585556,0.477552245,0.565248889,41.557167778,25.355640000,0.287296667,-0.273561111,-0.408803333,0.596842222
2026-04-06 23:33:00,44.714244444,-0.589351111,276.094935336,276.345999792,276.534428690,0.888542264,4.240359090,3.298597934,-1.105153333,2.329318889,0.476508912,0.476145556,19.967664444,25.375587778,0.241410000,-0.277091111,-0.359112222,0.589351111
2026-04-06 23:18:00,65.315711111,-0.594826667,276.282706456,276.511313134,276.720270921,0.883334486,4.234633534,3.314076824,-1.103906667,2.332047778,0.475471134,0.579980000,40.439414444,25.400223333,0.305357778,-0.273686667,-0.407637778,0.594826667
2026-04-06 23:03:00,50.897903333,-0.592587778,277.567574295,277.844065419,278.036704317,0.884127820,4.202072422,3.307414602,-1.111488889,2.332510000,0.478592245,0.484513333,26.071208889,25.453670000,0.229395556,-0.276430000,-0.357138889,0.592587778
2026-04-06 22:48:00,56.265761111,-0.589266667,277.288840948,277.616644297,277.841074308,0.888776709,4.228934645,3.347589048,-1.110170000,2.350568889,0.474440023,0.515231111,31.444855556,25.415844444,0.255756667,-0.275482222,-0.357705556,0.589266667
2026-04-06 22:33:00,53.926581111,-0.586075556,277.026216491,277.327233172,277.630352076,0.876664486,4.199305755,3.333061269,-1.109341111,2.332806667,0.477676689,0.494360000,29.163157778,25.378404444,0.239057778,-0.275931111,-0.352161111,0.586075556
2026-04-06 22:18:00,54.759080000,-0.586032222,276.783330924,276.991579823,277.344735395,0.888523376,4.195925755,3.355066826,-1.110547778,2.338690000,0.476997800,0.492597778,29.976386667,25.400643333,0.236493333,-0.275785556,-0.352001111,0.586032222
2026-04-06 22:03:00,57.156074444,-0.585041111,276.651653140,276.763307590,277.046020937,0.884763375,4.191203532,3.328791269,-1.111530000,2.326970000,0.479881134,0.486657778,32.391191111,25.389755556,0.216564444,-0.293947778,-0.379218889,0.585041111
2026-04-06 21:48:00,46.298430000,-0.581362222,276.332206458,276.548626469,276.816424259,0.882178931,4.212266867,3.296425712,-1.111725556,2.321171111,0.481187801,0.330326667,21.668111111,25.411717778,-0.014862222,-0.525785556,-0.621371111,0.581362222
2026-04-06 21:33:00,67.253465556,-0.585718889,275.893168660,275.997673109,276.407150906,0.873090041,4.197864644,3.301724601,-1.111758889,2.312107778,0.483031134,0.448792222,42.534363333,25.382068889,0.069600000,-0.521397778,-0.669146667,0.585718889
2026-04-06 21:18:00,38.392201111,-0.571660000,276.495656466,276.688567586,277.084923161,0.875115597,4.198205755,3.277259045,-1.114367778,2.311641111,0.484320023,0.245892222,13.821486667,25.439190000,-0.089764444,-0.527092222,-0.595255556,0.571660000
2026-04-06 21:03:00,66.461868889,-0.575307778,275.786848655,276.036249778,276.471490909,0.881715597,4.214104645,3.258025710,-1.107068889,2.307156667,0.481943356,0.497871111,41.615140000,25.455926667,-0.141938889,-0.931318889,-0.626096667,0.575307778
2026-04-06 20:48:00,41.284290000,-0.568354444,276.072578668,276.313889791,276.520925356,0.878926708,4.226086867,3.297122379,-1.108291111,2.322118889,0.479617801,0.418150000,16.511644444,25.462786667,-0.228113333,-1.033508889,-0.557548889,0.568354444
2026-04-06 20:33:00,59.456364444,-0.542853333,276.499826466,276.723928699,276.682020919,0.888190042,8.905598201,3.407834606,-2.448585556,3.653868889,0.559142249,0.515658889,35.926460000,25.462831111,-0.155343333,-1.029846667,-0.601503333,0.542853333
2026-04-06 20:18:00,46.195011111,-0.415698889,276.126298671,276.428285352,276.415994240,0.894885598,25.708453443,3.573135725,-7.324893333,8.341306667,0.878321153,0.476582222,27.588160000,25.455162222,-0.165553333,-1.031027778,-0.578966667,0.415698889
2026-04-06 20:03:00,44.782330000,-0.417567778,276.158876450,276.590862026,276.426184241,0.892104487,25.685252331,3.547982391,-7.320780000,8.331406667,0.878874486,0.447623333,26.015016667,25.640470000,-0.195527778,-1.031967778,-0.576727778,0.417567778
2026-04-06 19:48:00,58.725042222,-0.409143333,277.461453179,277.876626532,277.696946523,0.894448931,25.567004548,3.631707950,-7.316548889,8.361156667,0.875267819,1.438261111,37.525080000,27.078250000,-2.001590000,-5.421867778,-0.352883333,0.409143333
2026-04-06 19:33:00,43.265965556,-0.390780000,277.436784289,277.713215413,277.732804303,0.896442265,25.591923438,3.646596840,-7.307594444,8.368696667,0.873406708,1.703242222,21.784995556,27.085322222,-2.742854444,-7.068923333,-0.210914444,0.390780000
2026-04-06 19:18:00,67.994240000,-0.397327778,277.012714269,277.312374283,277.356252063,0.896868931,25.624743439,3.645789062,-7.301254444,8.365686667,0.872952264,1.824978889,46.332854444,27.137661111,-2.663085556,-7.066003333,-0.272550000,0.397327778
2026-04-06 19:03:00,41.626107778,-0.396032222,277.400218731,277.638699854,277.674472078,0.883116709,25.600372327,3.645126840,-7.302841111,8.364788889,0.873235597,1.691434444,20.011574444,27.225940000,-2.749552222,-7.069636667,-0.215870000,0.396032222
2026-04-06 18:48:00,60.469437778,-0.494896667,277.184708721,277.450964289,277.308875394,0.894456709,25.595778994,3.644783506,-7.289100000,8.360224444,0.872036708,1.799678889,38.707060000,27.251798889,-2.669721111,-7.069292222,-0.261447778,0.494896667
2026-04-06 18:33:00,46.689952222,0.325971111,277.218277612,277.679545411,277.430106511,0.895590043,25.248102310,3.678940175,-7.192484444,8.279931111,0.868797819,1.686270000,24.919120000,27.277046667,-2.726407778,-7.008633333,-0.187977778,-0.325971111
2026-04-06 18:18:00,50.529043333,7.275007778,276.826188704,277.415544288,277.166928720,0.890940042,27.675462426,3.669832397,-7.885286667,8.941494444,0.881943375,1.520247778,29.567335556,27.326746667,-2.775367778,-6.810715556,-0.074441111,-7.275007778
2026-04-06 18:03:00,58.066662222,17.736975556,276.633538695,277.193798722,276.833038704,0.879191153,28.756173588,3.666135730,-8.189132222,9.229132222,0.887471153,1.444703333,37.774591111,27.036500000,-2.861051111,-6.809365556,-0.080782222,-17.736975556
2026-04-06 17:48:00,42.244956667,28.338104444,276.276550900,276.874034262,276.396682017,0.888342264,27.625021312,3.589387948,-7.863368889,8.886170000,0.885066709,1.397856667,22.123308889,26.587160000,-2.837124444,-6.811400000,-0.049530000,-28.338104444
2026-04-06 17:33:00,67.281340000,49.095528889,275.837285324,276.528049801,276.080117558,0.891497820,27.601404644,3.594936837,-7.850422222,8.870960000,0.885111153,1.342628889,47.105978889,26.683154444,-2.944462222,-6.807690000,-0.102605556,-49.095528889
2026-04-06 17:18:00,34.385548889,34.051597778,276.243150899,276.874299817,276.590424248,0.891230042,27.634080201,3.591922393,-7.868344444,8.890862222,0.885158931,1.325625556,14.267342222,26.660925556,-2.890897778,-6.809814444,-0.034098889,-34.051597778
2026-04-06 17:03:00,67.925064444,27.764481111,275.822689768,276.370937571,276.105028670,0.875521153,27.809106876,3.515043500,-7.897777778,8.897645556,0.887777820,1.547161111,47.573103333,26.702577778,-2.722990000,-6.803874444,-0.111588889,-27.764481111
2026-04-06 16:48:00,36.541573333,57.515020000,276.507258689,277.217293167,276.698262031,0.890064487,26.242412358,3.545757946,-7.478624444,8.501992222,0.879363375,1.096168889,15.978013333,26.946015556,-3.127203333,-6.810620000,-0.016422222,-57.515020000
2026-04-06 16:33:00,65.739672222,97.741882222,276.283257567,277.009877602,276.409683129,0.895895598,24.273440042,3.471285720,-6.927390000,7.930990000,0.873661153,0.893621111,44.489493333,27.283947778,-3.405060000,-6.809598889,-0.064175556,-97.741882222
2026-04-06 16:18:00,30.160620000,126.920514444,277.112633162,277.844373197,277.224605390,0.896756709,24.204151150,3.508093500,-6.931191111,7.946018889,0.872485597,0.427833333,9.355931111,27.308046667,-3.824640000,-6.815828889,0.041455556,-126.920514444
2026-04-06 16:03:00,53.917508889,134.049257778,276.889499818,277.655925410,277.006049824,0.873301153,24.190427816,3.466053498,-6.926557778,7.918538889,0.874930042,0.480328889,33.030618889,27.333118889,-3.821082222,-6.812226667,-0.009347778,-134.049257778
2026-04-06 15:48:00,39.943511111,147.862052222,277.113379829,277.937812090,277.257032058,0.878191153,24.177656704,3.464587942,-6.928998889,7.923811111,0.874652264,0.301015556,19.180927778,27.390566667,-3.973244444,-6.815294444,0.031718889,-147.862052222
2026-04-06 15:33:00,51.763662222,153.477277778,277.207763167,277.970373203,277.252735391,0.894724487,24.155634481,3.477365721,-6.926181111,7.926684444,0.874005597,0.290233333,30.973308889,27.426301111,-4.013168889,-6.812868889,0.007521111,-153.477277778
2026-04-06 15:18:00,42.705976667,205.123274444,277.332087617,278.097113209,277.374915397,0.898864487,24.161426703,3.508142389,-6.926630000,7.941577778,0.872431153,-0.254722222,22.333433333,27.553895556,-4.557664444,-6.816148889,0.062864444,-205.123274444
2026-04-06 15:03:00,53.858867778,200.152167778,276.769996479,277.595514296,276.885163151,0.882190042,24.191542260,3.482462388,-6.924472222,7.923857778,0.874067819,-0.166063333,33.538868889,27.410534444,-4.487435556,-6.814684444,0.037721111,-200.152167778
2026-04-06 14:48:00,40.171471111,173.496901111,275.725940874,276.477105354,275.807885322,0.875185597,24.287037820,3.424270163,-6.924651111,7.900521111,0.876667819,-0.006198889,19.663151111,27.439170000,-4.271700000,-6.815006667,0.053511111,-173.496901111
